,Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price,Age
4756,ford,taurus,2018,gray,gas,automatic,2.0,-0.3604689897987737,makkah,77000,5
4757,toyota,hiace,2017,white,gas,manual,2.7,0.9126626478092349,eastern,77000,6
4758,gmc,sierra,2015,brown,gas,automatic,5.3,0.37254619549068585,eastern,77000,8
4759,toyota,hilux,2016,white,gas,manual,2.7,0.2577714493729941,eastern,77000,7
4760,gmc,sierra,2015,black,gas,automatic,5.3,-0.15792532017931776,aseer,77000,8
4761,toyota,hilux,2017,white,gas,manual,2.7,-1.0645493651425966,makkah,77000,6
4762,toyota,hilux,2016,white,gas,automatic,2.7,-1.2361520779935184,hail,77000,7
4763,chevrolet,silverado,2018,gray,gas,automatic,4.3,-0.5630126594182296,aseer,77000,5
4764,ford,edge,2016,brown,gas,automatic,3.5,-0.5032140521972474,eastern,77000,7
4765,ford,taurus,2019,white,gas,automatic,3.0,-0.49549810287841095,riyadh,77000,4
4766,toyota,land cruiser,2006,white,gas,automatic,4.5,0.6811841682441425,eastern,77000,17
4767,toyota,hilux,2016,white,gas,manual,2.7,0.42077087873341346,eastern,77000,7
4768,ford,expedition,2015,white,gas,automatic,5.4,0.13142277927704782,eastern,77000,8
4769,ford,taurus,2016,white,gas,automatic,3.5,0.18929239916832094,eastern,77000,7
4770,hyundai,azera,2019,black,gas,automatic,3.3,-0.3604689897987737,riyadh,77000,4
4771,hyundai,h1,2018,gray,gas,automatic,2.4,-0.5244329128240475,eastern,77000,5
4772,ford,taurus,2018,white,gas,automatic,3.5,-0.5340778494725931,eastern,77000,5
4773,ford,taurus,2016,gray,gas,automatic,3.5,-0.6015924060124117,riyadh,77000,7
4775,kia,sportage,2017,white,gas,automatic,2.4,-1.1276465406973815,makkah,77000,6
4776,ford,taurus,2017,white,gas,automatic,3.5,0.015683539494501592,riyadh,77000,6
4777,mercedes,s,2011,black,gas,automatic,3.0,0.42077087873341346,eastern,77000,12
4778,toyota,hiace,2017,white,gas,automatic,2.7,0.9126626478092349,eastern,77000,6
4779,toyota,hilux,2016,white,gas,automatic,2.7,-0.5630126594182296,eastern,77000,7
4780,toyota,hilux,2017,gray,gas,automatic,2.7,0.43041581538195894,eastern,77000,6
4781,toyota,rav4,2018,white,gas,automatic,2.5,0.05019312282299746,riyadh,77500,5
4782,toyota,avalon,2015,white,gas,automatic,3.5,1.1686296215249845,riyadh,77500,8
4783,ford,taurus,2015,black,gas,automatic,3.5,-0.24472975001622743,eastern,78000,8
4784,hyundai,sonata,2020,yellow,gas,automatic,2.5,-1.1224189850338697,riyadh,78000,3
4785,hyundai,sonata,2019,gray,gas,automatic,2.4,-1.1860755669142702,riyadh,78000,4
4786,mercedes,cla,2015,white,gas,automatic,2.0,-0.05183101704531705,riyadh,78000,8
4787,chevrolet,impala,2018,blue,gas,automatic,3.5,-0.14828038353077225,riyadh,78000,5
4788,toyota,prado,2015,white,gas,automatic,2.7,1.173075937319964,eastern,78000,8
4789,toyota,hilux,2018,white,gas,manual,2.7,-0.5115569223982392,riyadh,78000,5
4790,toyota,hilux,2018,white,gas,automatic,2.7,0.8644379645665073,eastern,78000,5
4791,ford,taurus,2019,white,gas,automatic,2.0,-0.6594620259036849,eastern,78000,4
4792,nissan,maxima,2017,white,gas,automatic,3.5,-0.6980417724978669,makkah,78000,6
4793,toyota,hilux,2018,white,gas,manual,2.7,0.6204210673583057,eastern,78000,5
4794,toyota,hilux,2017,white,gas,manual,2.7,-0.8137810122804131,riyadh,78000,6
4795,hyundai,azera,2018,white,gas,automatic,3.5,-0.5051430395269565,eastern,78000,5
4796,toyota,hilux,2017,white,gas,manual,2.7,0.5847348017586873,eastern,78000,6
4797,ford,taurus,2018,black,gas,automatic,3.5,-0.38940379974441025,al-baha,78000,5
4798,lexus,es,2015,black,gas,automatic,3.5,0.2933805554794242,makkah,78000,8
4799,toyota,land cruiser,2009,white,gas,automatic,5.8,3.121353140326159,riyadh,78000,14
4800,hyundai,azera,2019,gray,gas,automatic,3.5,0.015683539494501592,riyadh,78000,4
4801,kia,optima,2020,blue,gas,automatic,2.4,-0.4279835463385923,riyadh,78000,3
4802,kia,sportage,2019,gray,gas,automatic,2.4,-0.553367722769684,riyadh,78000,4
4803,toyota,prado,2013,white,gas,automatic,4.0,2.0989898555803337,riyadh,78000,10
4804,kia,seltos,2021,red,gas,automatic,1.6,-1.03561455519696,madinah,78000,2
4805,mercedes,s,2010,white,gas,automatic,3.5,1.5395835299646938,madinah,78000,13
4806,toyota,prado,2015,white,gas,automatic,2.7,1.173075937319964,eastern,78000,8
4807,kia,cadenza,2020,white,gas,automatic,3.3,-0.28330949661040955,riyadh,78000,3
4808,toyota,rav4,2015,white,gas,automatic,2.5,-0.061475953693862564,makkah,78000,8
4809,hyundai,tucson,2020,gray,gas,automatic,2.0,-1.079421857454654,riyadh,78500,3
4810,hyundai,elantra,2021,gray,gas,automatic,2.0,-1.141959626683823,riyadh,78500,2
4811,toyota,hilux,2016,white,gas,automatic,2.7,-0.4848693826917138,riyadh,78500,7
4812,toyota,avalon,2014,brown,gas,automatic,3.5,0.577568613828818,makkah,78500,9
4813,toyota,fj,2013,brown,gas,automatic,1.0,1.616743023153058,riyadh,79000,10
4814,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.21579494007059088,eastern,79000,10
4815,hyundai,santa fe,2016,white,gas,automatic,3.3,-1.1224189850338697,riyadh,79000,7
4816,chevrolet,traverse,2016,white,gas,automatic,3.4,0.24716201905959406,eastern,79000,7
4817,chevrolet,impala,2015,gray,gas,automatic,3.6,-0.21579494007059088,eastern,79000,8
4818,ford,taurus,2016,white,gas,automatic,3.5,-0.19650506677349985,eastern,79000,7
4819,toyota,fortuner,2015,gray,gas,manual,4.0,-0.5630126594182296,riyadh,79000,8
4820,toyota,hiace,2017,white,gas,manual,2.7,-0.4569183562842289,riyadh,79000,6
4821,ford,taurus,2015,gray,gas,automatic,3.5,-0.273664559961864,eastern,79000,8
4822,ford,expedition,2016,gray,gas,automatic,3.6,-0.008428802126862206,makkah,79000,7
4823,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.7269765824435035,eastern,79000,4
4824,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.34117911650168264,eastern,79000,10
4825,toyota,land cruiser,2006,white,gas,automatic,4.5,0.8355031546208708,eastern,79000,17
4826,toyota,rav4,2018,white,gas,automatic,2.5,-0.5244329128240475,eastern,79000,5
4827,toyota,prado,2014,white,gas,automatic,2.7,-1.2366150349526488,eastern,79000,9
4828,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.7173316457949579,eastern,79000,10
4829,toyota,hilux,2016,white,gas,automatic,2.7,-0.3701139264473192,eastern,79000,7
4830,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.16757025682786328,eastern,79000,10
4831,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.13863544688222673,eastern,79000,10
4832,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.5340778494725931,eastern,79000,10
4833,ford,explorer,2016,black,gas,automatic,2.3,1.5588734032617848,makkah,79000,7
4834,hyundai,tucson,2021,gray,gas,automatic,2.0,-0.9680999986571415,riyadh,79000,2
4835,ford,expedition,2016,black,gas,automatic,3.5,0.6715392315955969,eastern,79000,7
4836,toyota,camry,2019,brown,gas,automatic,2.5,-0.5919474693638661,riyadh,79000,4
4837,toyota,camry,2019,brown,hybrid,cvt,2.5,0.43041581538195894,eastern,79000,4
4838,mercedes,ml,2013,white,gas,automatic,5.0,0.6618942949470514,madinah,79000,10
4839,ford,edge,2017,white,gas,automatic,3.5,-0.21965291473000909,eastern,79000,6
4840,toyota,hilux,2018,white,gas,automatic,2.7,-0.273664559961864,eastern,79000,5
4841,hyundai,sonata,2020,white,gas,automatic,2.5,-0.7269765824435035,eastern,79000,3
4842,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.5193982558935067,riyadh,79500,10
4843,mercedes,c,2014,white,gas,automatic,1.8,0.19821396556822557,makkah,79500,9
4844,toyota,hilux,2018,white,gas,manual,2.7,-0.38940379974441025,eastern,79500,5
4845,chevrolet,impala,2019,black,gas,automatic,3.6,-0.5630126594182296,riyadh,80000,4
4846,lexus,es,2015,white,gas,automatic,3.5,-0.4183386096900468,riyadh,80000,8
4847,toyota,camry,2020,brown,gas,automatic,2.5,-0.8812955688202317,riyadh,80000,3
4848,toyota,camry,2019,black,gas,automatic,2.5,-0.775201265686231,riyadh,80000,4
4849,gmc,yukon,2013,red,gas,automatic,5.3,-0.49549810287841095,riyadh,80000,10
4850,chevrolet,caprice,2015,gray,gas,automatic,6.0,-0.2254398767191364,riyadh,80000,8
4851,hyundai,azera,2019,gray,gas,automatic,3.0,-0.5244329128240475,riyadh,80000,4
4852,gmc,yukon,2013,white,gas,automatic,5.3,0.6329594850014149,riyadh,80000,10
4853,lexus,es,2016,blue,gas,automatic,3.5,0.690829104892688,eastern,80000,7
4854,gmc,yukon,2012,white,gas,automatic,5.3,-0.6112373426609572,makkah,80000,11
4855,ford,taurus,2018,white,gas,automatic,3.5,-0.6305272159580483,makkah,80000,5
4856,toyota,camry,2018,gray,gas,automatic,2.5,-0.18686013012495434,qassim,80000,5
4857,ford,edge,2017,blue,gas,automatic,3.5,-0.44727341963568334,riyadh,80000,6
4858,chevrolet,tahoe,2012,white,gas,automatic,5.3,-0.6498170892551393,makkah,80000,11
4859,gmc,yukon,2012,white,gas,automatic,1.5,-0.6112373426609572,makkah,80000,11
4860,gmc,yukon,2013,yellow,gas,automatic,4.0,0.12177784262850232,makkah,80000,10
4861,chevrolet,impala,2019,white,gas,automatic,3.5,-0.7269765824435035,qassim,80000,4
4862,toyota,rav4,2017,white,gas,automatic,2.4,0.18929239916832094,makkah,80000,6
4863,ford,expedition,2016,black,gas,automatic,3.5,0.6618942949470514,riyadh,80000,7
4864,toyota,hilux,2018,white,gas,manual,2.4,0.015683539494501592,eastern,80000,5
4865,gmc,yukon,2010,black,gas,automatic,4.5,-0.12899051023368122,jizan,80000,13
4866,toyota,prado,2013,yellow,gas,automatic,4.0,1.3659746702908744,riyadh,80000,10
4867,toyota,fortuner,2017,white,gas,automatic,2.7,-1.1224189850338697,makkah,80000,6
4868,toyota,hilux,2018,white,gas,manual,2.7,0.6329594850014149,riyadh,80000,5
4869,hyundai,tucson,2020,brown,gas,automatic,2.0,-1.0259696185484146,makkah,80000,3
4870,toyota,avalon,2017,white,gas,automatic,1.2,0.690829104892688,riyadh,80000,6
4871,chevrolet,tahoe,2014,gray,gas,automatic,3.5,-0.3164880786814061,eastern,80000,9
4872,gmc,suburban,2000,white,gas,automatic,6.0,-0.0036063338025894465,aseer,80000,23
4873,chevrolet,impala,2016,black,gas,automatic,3.6,0.32432151224795824,eastern,80000,7
4874,ford,expedition,2015,black,gas,automatic,5.4,0.931952521106326,riyadh,80000,8
4875,hyundai,azera,2018,white,gas,automatic,3.5,-0.5350423431374476,riyadh,80000,5
4876,chevrolet,silverado,2014,white,gas,automatic,5.3,0.3436113855450493,aseer,80000,9
4877,ford,muang,2015,gray,gas,automatic,2.3,0.27609682900523064,riyadh,80000,8
4878,ford,taurus,2016,gray,gas,automatic,3.5,-0.775201265686231,makkah,80000,7
4879,gmc,sierra,2016,brown,gas,automatic,5.3,-1.2366053900160001,makkah,80000,7
4880,ford,taurus,2019,gray,gas,automatic,2.0,-0.775201265686231,eastern,80000,4
4881,toyota,camry,2019,black,hybrid,automatic,2.5,-0.7076867091464124,makkah,80000,4
4882,toyota,land cruiser,2015,white,gas,manual,4.0,2.2392079445768887,riyadh,80000,8
4883,ford,f-150,2014,gray,gas,automatic,8.0,0.17964746251977542,riyadh,80000,9
4884,toyota,prado,2014,white,gas,automatic,2.7,-1.2366439697625944,makkah,80000,9
4885,mercedes,s,2012,gray,gas,automatic,4.7,0.5750898651101417,eastern,80000,11
4886,toyota,land cruiser,2015,white,gas,manual,2.6,0.4979303719217776,makkah,80000,8
4887,ford,taurus,2019,gray,gas,automatic,2.0,-0.7173316457949579,riyadh,80000,4
4888,toyota,hilux,2016,white,gas,manual,1.4,-1.15424727597407,riyadh,80000,7
4889,toyota,camry,2017,white,gas,automatic,2.5,0.37254619549068585,riyadh,80000,6
4890,hyundai,tucson,2019,brown,gas,automatic,2.0,0.015683539494501592,riyadh,80000,4
4891,hyundai,azera,2020,white,gas,automatic,3.0,-0.16757025682786328,riyadh,80000,3
4892,hyundai,creta,2021,red,gas,automatic,1.5,-1.1706436682765973,riyadh,80000,2
4893,hyundai,elantra,2021,gray,gas,automatic,2.0,-0.5340778494725931,riyadh,80000,2
4894,hyundai,santa fe,2019,gray,gas,automatic,2.0,-0.43762848298713786,eastern,80000,4
4895,chevrolet,malibu,2018,gray,gas,automatic,2.0,-0.4183386096900468,riyadh,80000,5
4896,kia,seltos,2021,red,gas,automatic,1.6,-1.0645493651425966,riyadh,80000,2
4897,mercedes,s,2012,black,gas,automatic,3.5,1.0959164441315998,madinah,80000,11
4898,toyota,hilux,2017,white,gas,automatic,2.7,0.13913872859588425,eastern,80000,6
4899,toyota,camry,2018,white,gas,automatic,2.4,-0.48585316622986546,riyadh,80000,5
4900,hyundai,tucson,2018,gray,gas,automatic,2.4,-0.6980417724978669,riyadh,80000,5
4901,chevrolet,caprice,2013,gray,gas,automatic,6.0,-0.559395808175025,riyadh,80500,10
4902,ford,taurus,2019,white,gas,automatic,2.0,-0.4103526021450511,riyadh,80500,4
4903,ford,taurus,2019,white,gas,automatic,2.0,-0.44178545068266095,riyadh,80500,4
4904,toyota,fortuner,2015,gray,gas,manual,4.0,-0.5596755113378329,riyadh,80500,8
4905,ford,taurus,2015,white,gas,automatic,3.1,-0.31224430655604607,eastern,81000,8
4906,ford,edge,2017,black,gas,automatic,3.5,-0.3508240531502282,riyadh,81000,6
4907,toyota,hilux,2017,white,gas,manual,2.7,0.38219113213923134,al-jouf,81000,6
4908,ford,taurus,2015,white,gas,automatic,3.5,-0.07112089034240808,eastern,81000,8
4909,ford,taurus,2015,gray,gas,automatic,3.5,-0.15792532017931776,eastern,81000,8
4910,toyota,land cruiser,2010,white,gas,automatic,4.6,1.7517721362326952,riyadh,81000,13
4911,kia,cadenza,2020,gray,gas,automatic,3.5,-0.254374686664773,riyadh,81000,3
4912,chevrolet,silverado,2016,white,gas,automatic,5.3,0.14106771592559336,eastern,81000,7
4913,ford,expedition,2016,gray,gas,automatic,3.5,0.42077087873341346,eastern,81000,7
4914,toyota,camry,2019,red,gas,automatic,2.5,-0.22269106977430092,riyadh,81500,4
4915,hyundai,sonata,2018,gray,gas,automatic,2.4,-0.7629425512059297,riyadh,81500,5
4916,toyota,avalon,2016,white,gas,automatic,3.5,-0.16888196821206547,riyadh,81500,7
4917,hyundai,santa fe,2020,gray,gas,automatic,2.4,-0.34117911650168264,riyadh,82000,3
4918,ford,taurus,2019,black,gas,automatic,2.0,-0.7655563290376856,riyadh,82000,4
4919,toyota,camry,2019,brown,gas,automatic,2.5,-0.7655563290376856,riyadh,82000,4
4920,chevrolet,caprice,2014,white,gas,automatic,6.0,0.33396644889650373,riyadh,82000,9
4921,hyundai,azera,2018,white,gas,automatic,3.5,-0.013251270451134967,riyadh,82000,5
4922,ford,explorer,2017,white,gas,automatic,3.5,-0.3315341798531371,riyadh,82000,6
4923,nissan,patrol,2015,white,gas,automatic,4.8,0.015683539494501592,eastern,82000,8
4924,ford,taurus,2015,white,gas,automatic,3.5,-0.07112089034240808,eastern,82000,8
4925,lexus,es,2014,brown,gas,automatic,3.5,0.9801772043490535,eastern,82000,9
4926,toyota,hilux,2018,white,gas,manual,2.7,-0.022896207099680488,riyadh,82000,5
4927,ford,taurus,2018,white,gas,automatic,2.0,-0.5726575960667751,eastern,82000,5
4928,hyundai,tucson,2020,gray,gas,automatic,1.6,-1.1769128770981518,makkah,82000,3
4929,hyundai,azera,2018,brown,gas,automatic,3.5,-0.1772151934764088,riyadh,82000,5
4930,nissan,altima,2021,gray,gas,cvt,2.5,-1.0645493651425966,riyadh,82000,2
4931,hyundai,azera,2018,white,gas,automatic,3.5,1.0766265708345089,riyadh,82000,5
4932,chevrolet,silverado,2016,white,gas,automatic,5.3,0.14106771592559336,eastern,82000,7
4933,hyundai,sonata,2019,brown,gas,automatic,2.4,-0.21579494007059088,eastern,82000,4
4934,hyundai,tucson,2018,gray,gas,automatic,2.0,-0.013251270451134967,riyadh,82000,5
4935,ford,taurus,2015,brown,gas,automatic,6.3,-0.14615849746809223,makkah,82500,8
4936,toyota,rav4,2018,gray,gas,automatic,2.7,-0.692013687092526,eastern,82500,5
4937,nissan,patrol,2016,white,gas,automatic,4.8,-0.34117911650168264,makkah,83000,7
4938,ford,explorer,2016,gray,gas,automatic,3.5,-0.15792532017931776,riyadh,83000,7
4939,hyundai,genesis,2017,blue,gas,automatic,3.8,-0.0036063338025894465,riyadh,83000,6
4940,ford,taurus,2017,black,gas,automatic,3.5,-0.977744935305687,riyadh,83000,6
4941,ford,taurus,2016,white,gas,automatic,3.5,-1.2371455064683188,riyadh,83000,7
4942,ford,expedition,2016,white,gas,automatic,3.5,-0.24472975001622743,riyadh,83000,7
4943,chevrolet,silverado,2018,white,gas,automatic,8.0,-0.3025993699075006,eastern,83000,5
4944,kia,cadenza,2017,black,gas,automatic,3.3,-0.38940379974441025,riyadh,83000,6
4945,toyota,land cruiser,2010,white,gas,automatic,1.5,2.234018968659971,riyadh,83000,13
4946,ford,taurus,2017,black,gas,automatic,1.7,-0.3450853158443436,riyadh,83000,6
4947,nissan,patrol,2016,white,gas,automatic,4.8,-0.6691069625522303,makkah,83000,7
4948,toyota,innova,2020,white,gas,automatic,2.7,-0.75591139238914,eastern,83000,3
4949,toyota,innova,2020,gray,gas,automatic,2.7,-1.230924522330007,madinah,83000,3
4950,toyota,rav4,2018,white,gas,automatic,2.5,-0.6498170892551393,riyadh,83000,5
4951,toyota,rav4,2017,white,gas,automatic,2.0,-0.34117911650168264,riyadh,83000,6
4952,toyota,camry,2019,white,gas,automatic,2.5,-0.9032185098223757,qassim,83000,4
4953,toyota,camry,2019,gray,gas,automatic,2.5,-0.46174082460850163,eastern,83000,4
4954,hyundai,sonata,2020,blue,gas,automatic,2.5,-0.7848462023347765,riyadh,83000,3
4955,hyundai,tucson,2021,gray,gas,automatic,2.0,-1.0934841750882331,eastern,83000,2
4956,ford,explorer,2013,black,gas,automatic,3.5,-1.09728428012776,riyadh,83500,10
4957,toyota,hilux,2016,white,gas,automatic,2.7,0.329143980572231,hail,84000,7
4958,ford,taurus,2019,black,gas,automatic,2.0,-0.9873898719542324,makkah,84000,4
4959,toyota,prado,2015,gray,gas,automatic,3.6,0.9414913634517375,makkah,84000,8
4960,hyundai,sonata,2019,white,gas,automatic,2.4,-0.3508240531502282,eastern,84000,4
4961,hyundai,elantra,2022,gray,gas,cvt,1.6,-1.2198328451841796,makkah,84000,1
4962,hyundai,tucson,2020,gray,gas,automatic,2.0,-0.7076867091464124,eastern,84000,3
4963,hyundai,tucson,2019,white,gas,automatic,2.0,-0.44727341963568334,eastern,84000,4
4964,toyota,camry,2020,white,gas,automatic,2.5,-1.1953057712869282,riyadh,84500,3
4965,kia,cadenza,2017,white,gas,automatic,3.3,-0.38621132571374167,riyadh,84500,6
4966,ford,taurus,2019,gray,gas,automatic,3.5,-0.7125670470905764,riyadh,85000,4
4967,ford,taurus,2019,white,gas,automatic,3.5,-0.6348095678300024,riyadh,85000,4
4968,ford,taurus,2019,white,gas,automatic,3.5,-0.6419371760132776,riyadh,85000,4
4969,toyota,innova,2018,white,gas,automatic,2.7,-1.097457888987434,riyadh,85000,5
4970,nissan,patrol,2013,yellow,gas,automatic,5.6,3.0249037738407036,riyadh,85000,10
4971,hyundai,sonata,2020,white,gas,automatic,2.5,-1.0259696185484146,riyadh,85000,3
4972,toyota,fj,2016,white,gas,automatic,4.6,-1.2355348020480117,hail,85000,7
4973,ford,taurus,2019,gray,gas,automatic,2.0,-0.9102303787658683,qassim,85000,4
4974,hyundai,santa fe,2016,blue,gas,automatic,3.3,-0.5329686817580103,makkah,85000,7
4975,hyundai,azera,2018,gray,gas,automatic,3.5,-0.75591139238914,riyadh,85000,5
4976,ford,explorer,2016,brown,gas,automatic,3.8,-0.43762848298713786,riyadh,85000,7
4977,ford,expedition,2017,white,gas,automatic,3.5,-0.05183101704531705,riyadh,85000,6
4978,ford,muang,2015,gray,gas,automatic,6.0,-0.07112089034240808,riyadh,85000,8
4979,chevrolet,traverse,2016,white,gas,automatic,3.5,0.24716201905959406,eastern,85000,7
4980,ford,taurus,2015,white,gas,automatic,3.5,-0.31224430655604607,eastern,85000,8
4981,chevrolet,silverado,2018,gray,gas,automatic,5.3,-0.38940379974441025,eastern,85000,5
4982,nissan,maxima,2018,white,gas,automatic,3.5,-0.775201265686231,eastern,85000,5
4983,toyota,fortuner,2015,gray,gas,automatic,4.0,0.12177784262850232,eastern,85000,8
4984,lexus,es,2015,brown,gas,automatic,3.5,1.138334875511903,riyadh,85000,8
4985,toyota,fj,2015,white,gas,automatic,2.7,0.9801772043490535,qassim,85000,8
4986,toyota,fortuner,2017,white,gas,automatic,2.7,-1.1802886049251429,makkah,85000,6
4987,toyota,rav4,2018,white,gas,automatic,2.5,-0.4279835463385923,eastern,85000,5
4988,ford,ranger,2021,blue,diesel,manual,2.2,-1.1513537949795063,aseer,85000,2
4989,toyota,hilux,2016,white,gas,automatic,2.7,-0.3218892432045916,makkah,85000,7
4990,mercedes,s,2011,brown,gas,automatic,3.0,0.08319809603432023,makkah,85000,12
4991,toyota,hilux,2018,white,gas,manual,2.7,0.7004740415412335,eastern,85000,5
4992,ford,muang,2015,black,gas,manual,5.0,-0.09041076363949913,eastern,85000,8
4993,mercedes,s,2012,brown,gas,automatic,3.0,0.40148100543632237,makkah,85000,11
4994,chevrolet,silverado,2018,gray,gas,automatic,5.3,-0.013251270451134967,eastern,85000,5
4995,toyota,land cruiser,2016,white,gas,manual,4.0,-1.235120069772124,eastern,85000,7
4996,toyota,fj,2014,black,gas,automatic,4.0,0.5943797384072328,makkah,85000,9
4997,chevrolet,suburban,2015,brown,gas,automatic,2.8,0.7390537881354156,riyadh,85000,8
4998,mercedes,e,2015,black,diesel,automatic,2.2,-0.013251270451134967,makkah,85000,8
4999,ford,taurus,2016,gray,gas,automatic,3.5,-0.6584975322388302,aseer,85000,7
5000,lexus,rx,2013,white,gas,automatic,3.5,0.5943797384072328,riyadh,85000,10
5001,toyota,fortuner,2018,white,gas,automatic,2.7,0.9223075844577805,eastern,85000,5
5002,ford,expedition,2016,black,gas,automatic,5.4,0.3050316389508672,riyadh,85000,7
5003,toyota,land cruiser,2014,white,gas,manual,4.0,-0.28330949661040955,aseer,85000,9
5004,nissan,land cruiser,2016,brown,gas,manual,4.8,-0.75591139238914,riyadh,85000,7
