Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
nissan,land cruiser,2016,white,gas,automatic,4.8,44000,riyadh,95000
toyota,camry,2018,white,gas,automatic,2.5,42000,riyadh,95000
kia,cadenza,2018,gray,gas,automatic,3.3,69000,riyadh,95000
lexus,es,2016,black,gas,automatic,3.5,89000,makkah,95000
toyota,land cruiser,2012,other,gas,manual,4,94000,riyadh,95000
kia,cadenza,2020,gray,gas,automatic,3.5,23000,riyadh,95000
toyota,prado,2014,other,gas,automatic,4,314000,riyadh,95000
ford,expedition,2016,other,gas,automatic,3.5,63000,riyadh,95000
toyota,camry,2020,gray,gas,automatic,2.5,25000,makkah,95000
toyota,land cruiser,2015,brown,gas,manual,4,96000,tabouk,95000
lexus,ls,2012,gray,gas,automatic,1.8,150000,makkah,95000
toyota,land cruiser,2019,brown,gas,manual,4,67000,makkah,95000
chevrolet,impala,2019,white,gas,automatic,3.5,16000,riyadh,95000
hyundai,elantra,2021,gray,gas,automatic,1.7,2600,makkah,95000
gmc,yukon,2014,red,gas,automatic,6.2,36000,eastern,95000
ford,taurus,2018,gray,gas,automatic,3.7,88000,eastern,95000
toyota,land cruiser,2016,other,gas,manual,4,223000,eastern,95000
mercedes,e,2014,black,gas,automatic,4,161000,eastern,95000
toyota,rav4,2018,white,gas,automatic,2.5,72000,makkah,95000
toyota,land cruiser,2011,white,gas,automatic,4.6,145000,eastern,95000
kia,cadenza,2020,brown,gas,automatic,3.3,17000,madinah,95000
lexus,rx,2015,gray,gas,automatic,3.5,70000,makkah,95000
gmc,yukon,2013,white,gas,automatic,5.3,19400,madinah,95000
toyota,camry,2019,white,gas,automatic,2.5,36000,aseer,95000
toyota,fj,2014,other,gas,automatic,4,199000,eastern,95000
chevrolet,silverado,2016,gray,gas,automatic,5.3,179000,hail,95000
toyota,avalon,2017,white,gas,automatic,3.5,180000,makkah,95000
mercedes,s,2012,brown,gas,automatic,3,131000,riyadh,95000
toyota,camry,2018,brown,gas,automatic,3.5,80000,riyadh,95000
hyundai,azera,2019,white,gas,automatic,3.5,44271,eastern,95000
toyota,land cruiser,2001,white,gas,automatic,4.8,152000,qassim,95000
gmc,sierra,2016,gray,gas,automatic,5.3,144000,aseer,95000
toyota,land cruiser,2016,brown,gas,manual,4,243000,riyadh,95000
chevrolet,tahoe,2015,black,gas,automatic,5.3,250000,madinah,95000
chevrolet,tahoe,2016,brown,gas,automatic,5.3,91000,riyadh,95000
toyota,camry,2018,gray,gas,automatic,2.5,150000,jizan,95000
gmc,sierra,2017,black,gas,automatic,5.3,108000,riyadh,95000
chevrolet,silverado,2016,white,gas,automatic,5.3,96000,aseer,95000
mercedes,s,2012,gray,gas,automatic,3,140000,riyadh,95000
ford,explorer,2017,white,gas,automatic,3.5,203000,riyadh,95000
nissan,patrol,2014,white,gas,automatic,5.3,269000,riyadh,95000
lexus,gs,2014,gray,gas,automatic,3.5,243000,riyadh,95000
kia,cadenza,2020,white,gas,automatic,3.5,76000,riyadh,95000
toyota,camry,2019,brown,gas,automatic,2.5,89000,riyadh,95000
toyota,fj,2015,black,gas,automatic,3.5,187000,riyadh,95000
mercedes,s,2010,black,gas,automatic,5.4,130000,riyadh,95000
toyota,rav4,2019,gray,gas,automatic,2,49000,riyadh,95000
mercedes,e,2014,black,gas,automatic,2.7,100000,eastern,95000
chevrolet,impala,2018,gray,gas,automatic,3.6,14000,riyadh,95000
toyota,hilux,2018,white,gas,automatic,2.7,45000,eastern,95000
hyundai,azera,2018,brown,gas,automatic,3.5,44000,riyadh,96000
ford,taurus,2018,white,gas,automatic,3.5,75000,eastern,96000
toyota,rav4,2020,white,gas,automatic,2,150000,eastern,96000
toyota,rav4,2020,white,gas,automatic,2,106000,eastern,96000
toyota,rav4,2020,white,gas,automatic,2.5,124000,eastern,96000
ford,taurus,2019,red,gas,automatic,3.5,108000,eastern,97000
ford,muang,2016,red,gas,automatic,2.3,84000,eastern,97000
ford,expedition,2017,white,gas,automatic,3.5,90000,riyadh,97000
toyota,fortuner,2019,white,gas,automatic,2.7,60000,makkah,97000
chevrolet,tahoe,2016,blue,gas,automatic,5.3,230,riyadh,97000
toyota,land cruiser,2011,white,gas,automatic,4.6,360000,eastern,97000
ford,taurus,2019,red,gas,automatic,3.5,108000,eastern,97000
toyota,land cruiser,2012,white,gas,automatic,4.6,405000,riyadh,97000
chevrolet,tahoe,2015,brown,gas,automatic,5.3,199000,eastern,97000
lexus,es,2015,white,gas,automatic,3.5,334000,riyadh,97000
gmc,yukon,2014,white,gas,automatic,6.2,154000,eastern,97000
hyundai,azera,2020,white,gas,automatic,3.5,93000,riyadh,97000
toyota,fj,2015,white,gas,automatic,1,190000,riyadh,98000
chevrolet,tahoe,2015,gray,gas,automatic,5.3,233000,riyadh,98000
ford,muang,2016,red,gas,automatic,3.7,79000,riyadh,98000
ford,expedition,2016,black,gas,automatic,5.4,100000,qassim,98000
mercedes,e,2014,gray,gas,automatic,3.5,95000,eastern,98000
lexus,es,2016,brown,gas,automatic,2.6,92000,eastern,98000
toyota,fj,2016,white,gas,automatic,4,148,tabouk,98000
mercedes,e,2016,black,gas,automatic,2,110440,riyadh,98000
mercedes,s,2011,white,gas,automatic,3.8,203000,madinah,98000
lexus,es,2016,brown,gas,automatic,3.5,104000,eastern,98000
gmc,sierra,2015,gray,gas,automatic,5.3,86000,eastern,98000
toyota,prado,2015,white,gas,automatic,4,160000,eastern,98000
gmc,sierra,2016,red,gas,automatic,5.3,205000,riyadh,98000
gmc,yukon,2015,black,gas,automatic,6.2,216000,aseer,98000
gmc,sierra,2015,black,gas,automatic,5.3,86500,riyadh,98000
nissan,patrol,2016,white,gas,automatic,5.8,312000,riyadh,98000
toyota,land cruiser,2012,gray,gas,automatic,4.3,448000,riyadh,98000
hyundai,azera,2021,gray,gas,automatic,3.5,42000,riyadh,98000
nissan,altima,2021,gray,gas,cvt,2.5,6000,makkah,98000
hyundai,azera,2018,gray,gas,automatic,2.7,47000,riyadh,98000
toyota,hilux,2018,white,gas,automatic,2.7,21000,eastern,98000
toyota,camry,2019,white,gas,automatic,2.5,87000,eastern,98500
toyota,land cruiser,2019,white,diesel,automatic,4.5,70000,riyadh,98500
chevrolet,tahoe,2015,brown,gas,automatic,5.3,253000,riyadh,99000
ford,muang,2016,red,gas,automatic,2.3,84000,eastern,99000
gmc,sierra,2017,gray,gas,automatic,5.3,174000,eastern,99000
nissan,vtc,2016,white,gas,manual,4.8,307801,riyadh,99000
hyundai,azera,2020,other,gas,automatic,3.5,39000,makkah,99000
nissan,patrol,2015,gray,gas,automatic,5.7,190000,riyadh,99000
mercedes,ml,2013,brown,gas,automatic,3.5,97000,madinah,99000
toyota,camry,2021,brown,gas,automatic,2.5,60000,riyadh,99000
toyota,camry,2022,white,gas,automatic,2.5,28000,riyadh,99000
toyota,fortuner,2021,white,gas,automatic,2.7,20000,riyadh,99000
chevrolet,impala,2017,white,gas,automatic,3.6,68000,eastern,99000
ford,muang,2017,white,gas,automatic,3.6,6000,eastern,99000
toyota,camry,2020,gray,hybrid,automatic,2.7,43000,eastern,99000
hyundai,sonata,2020,white,gas,automatic,2.5,23000,eastern,99000
toyota,camry,2020,white,gas,automatic,2.5,50000,makkah,99000
chevrolet,impala,2017,white,gas,automatic,3.6,68000,eastern,99000
toyota,camry,2019,black,gas,automatic,2.5,13136,riyadh,99500
gmc,sierra,2016,red,gas,automatic,5.3,205544,riyadh,99500
chevrolet,tahoe,2015,yellow,gas,automatic,5.6,188000,riyadh,99500
toyota,fj,2016,white,gas,automatic,4,184000,riyadh,100000
toyota,fortuner,2021,white,gas,automatic,2.7,11000,aseer,100000
gmc,sierra,2014,white,gas,automatic,6.2,118000,riyadh,100000
gmc,sierra,2016,gray,gas,automatic,5.7,109000,eastern,100000
gmc,yukon,2016,yellow,gas,automatic,5.5,145000,madinah,100000
toyota,fj,2016,white,gas,automatic,4,208000,eastern,100000
toyota,fj,2016,white,gas,automatic,4,130,makkah,100000
chevrolet,traverse,2020,gray,gas,automatic,3.6,22800,madinah,100000
toyota,land cruiser,2016,other,gas,manual,4,214000,eastern,100000
toyota,land cruiser,2011,white,gas,automatic,4,273392,riyadh,100000
toyota,land cruiser,2011,white,gas,automatic,4,349266,riyadh,100000
chevrolet,suburban,2016,black,gas,automatic,5.3,170000,eastern,100000
